pdb_id,file,chains,source
4nzw,/home/op98/protein_design/dataset/PP/PP2/4nzw.ent.pdb,2,compnd
4ol0,/home/op98/protein_design/dataset/PP/PP2/4ol0.ent.pdb,2,compnd
4p3y,/home/op98/protein_design/dataset/PP/PP2/4p3y.ent.pdb,2,compnd
4pas,/home/op98/protein_design/dataset/PP/PP2/4pas.ent.pdb,2,compnd
4pbz,/home/op98/protein_design/dataset/PP/PP2/4pbz.ent.pdb,2,compnd
4per,/home/op98/protein_design/dataset/PP/PP2/4per.ent.pdb,2,compnd
4plo,/home/op98/protein_design/dataset/PP/PP2/4plo.ent.pdb,2,compnd
4pou,/home/op98/protein_design/dataset/PP/PP2/4pou.ent.pdb,2,compnd
4pqt,/home/op98/protein_design/dataset/PP/PP2/4pqt.ent.pdb,2,compnd
4pw9,/home/op98/protein_design/dataset/PP/PP2/4pw9.ent.pdb,2,compnd
4q5u,/home/op98/protein_design/dataset/PP/PP2/4q5u.ent.pdb,2,compnd
4qlp,/home/op98/protein_design/dataset/PP/PP2/4qlp.ent.pdb,2,compnd
4qxa,/home/op98/protein_design/dataset/PP/PP2/4qxa.ent.pdb,2,compnd
4rey,/home/op98/protein_design/dataset/PP/PP2/4rey.ent.pdb,2,compnd
4rs1,/home/op98/protein_design/dataset/PP/PP2/4rs1.ent.pdb,2,compnd
4rt6,/home/op98/protein_design/dataset/PP/PP2/4rt6.ent.pdb,2,compnd
4rws,/home/op98/protein_design/dataset/PP/PP2/4rws.ent.pdb,2,compnd
4tq1,/home/op98/protein_design/dataset/PP/PP2/4tq1.ent.pdb,2,compnd
4u32,/home/op98/protein_design/dataset/PP/PP2/4u32.ent.pdb,2,compnd
4u4c,/home/op98/protein_design/dataset/PP/PP2/4u4c.ent.pdb,2,compnd
4udm,/home/op98/protein_design/dataset/PP/PP2/4udm.ent.pdb,2,compnd
4uem,/home/op98/protein_design/dataset/PP/PP2/4uem.ent.pdb,2,compnd
4uf1,/home/op98/protein_design/dataset/PP/PP2/4uf1.ent.pdb,2,compnd
4uyq,/home/op98/protein_design/dataset/PP/PP2/4uyq.ent.pdb,2,compnd
4w6w,/home/op98/protein_design/dataset/PP/PP2/4w6w.ent.pdb,2,compnd
4w6x,/home/op98/protein_design/dataset/PP/PP2/4w6x.ent.pdb,2,compnd
4w6y,/home/op98/protein_design/dataset/PP/PP2/4w6y.ent.pdb,2,compnd
4wem,/home/op98/protein_design/dataset/PP/PP2/4wem.ent.pdb,2,compnd
4wen,/home/op98/protein_design/dataset/PP/PP2/4wen.ent.pdb,2,compnd
4wnd,/home/op98/protein_design/dataset/PP/PP2/4wnd.ent.pdb,2,compnd
4x33,/home/op98/protein_design/dataset/PP/PP2/4x33.ent.pdb,2,compnd
4x7s,/home/op98/protein_design/dataset/PP/PP2/4x7s.ent.pdb,2,compnd
4xl5,/home/op98/protein_design/dataset/PP/PP2/4xl5.ent.pdb,2,compnd
4xwj,/home/op98/protein_design/dataset/PP/PP2/4xwj.ent.pdb,2,compnd
4xxb,/home/op98/protein_design/dataset/PP/PP2/4xxb.ent.pdb,2,compnd
4y5o,/home/op98/protein_design/dataset/PP/PP2/4y5o.ent.pdb,2,compnd
4y61,/home/op98/protein_design/dataset/PP/PP2/4y61.ent.pdb,2,compnd
4yc7,/home/op98/protein_design/dataset/PP/PP2/4yc7.ent.pdb,2,compnd
4yeb,/home/op98/protein_design/dataset/PP/PP2/4yeb.ent.pdb,2,compnd
4yh7,/home/op98/protein_design/dataset/PP/PP2/4yh7.ent.pdb,2,compnd
4yj4,/home/op98/protein_design/dataset/PP/PP2/4yj4.ent.pdb,2,compnd
4yl8,/home/op98/protein_design/dataset/PP/PP2/4yl8.ent.pdb,2,compnd
4yn0,/home/op98/protein_design/dataset/PP/PP2/4yn0.ent.pdb,2,compnd
4yoc,/home/op98/protein_design/dataset/PP/PP2/4yoc.ent.pdb,2,compnd
4yvq,/home/op98/protein_design/dataset/PP/PP2/4yvq.ent.pdb,2,compnd
4yyp,/home/op98/protein_design/dataset/PP/PP2/4yyp.ent.pdb,2,compnd
4z9k,/home/op98/protein_design/dataset/PP/PP2/4z9k.ent.pdb,2,compnd
4zgm,/home/op98/protein_design/dataset/PP/PP2/4zgm.ent.pdb,2,compnd
4zgq,/home/op98/protein_design/dataset/PP/PP2/4zgq.ent.pdb,2,compnd
4zgy,/home/op98/protein_design/dataset/PP/PP2/4zgy.ent.pdb,2,compnd
4zii,/home/op98/protein_design/dataset/PP/PP2/4zii.ent.pdb,2,compnd
4zk9,/home/op98/protein_design/dataset/PP/PP2/4zk9.ent.pdb,2,compnd
4zkc,/home/op98/protein_design/dataset/PP/PP2/4zkc.ent.pdb,2,compnd
4zqu,/home/op98/protein_design/dataset/PP/PP2/4zqu.ent.pdb,2,compnd
4zrj,/home/op98/protein_design/dataset/PP/PP2/4zrj.ent.pdb,2,compnd
5ajj,/home/op98/protein_design/dataset/PP/PP2/5ajj.ent.pdb,2,compnd
5b64,/home/op98/protein_design/dataset/PP/PP2/5b64.ent.pdb,2,compnd
5b75,/home/op98/protein_design/dataset/PP/PP2/5b75.ent.pdb,2,compnd
5b76,/home/op98/protein_design/dataset/PP/PP2/5b76.ent.pdb,2,compnd
5b77,/home/op98/protein_design/dataset/PP/PP2/5b77.ent.pdb,2,compnd
5b78,/home/op98/protein_design/dataset/PP/PP2/5b78.ent.pdb,2,compnd
5bn5,/home/op98/protein_design/dataset/PP/PP2/5bn5.ent.pdb,2,compnd
5bnq,/home/op98/protein_design/dataset/PP/PP2/5bnq.ent.pdb,2,compnd
5c3f,/home/op98/protein_design/dataset/PP/PP2/5c3f.ent.pdb,2,compnd
5cxb,/home/op98/protein_design/dataset/PP/PP2/5cxb.ent.pdb,2,compnd
5cyk,/home/op98/protein_design/dataset/PP/PP2/5cyk.ent.pdb,2,compnd
5d1k,/home/op98/protein_design/dataset/PP/PP2/5d1k.ent.pdb,2,compnd
5d1l,/home/op98/protein_design/dataset/PP/PP2/5d1l.ent.pdb,2,compnd
5d1m,/home/op98/protein_design/dataset/PP/PP2/5d1m.ent.pdb,2,compnd
5d3i,/home/op98/protein_design/dataset/PP/PP2/5d3i.ent.pdb,2,compnd
5dc4,/home/op98/protein_design/dataset/PP/PP2/5dc4.ent.pdb,2,compnd
5dfw,/home/op98/protein_design/dataset/PP/PP2/5dfw.ent.pdb,2,compnd
5djt,/home/op98/protein_design/dataset/PP/PP2/5djt.ent.pdb,2,compnd
5dob,/home/op98/protein_design/dataset/PP/PP2/5dob.ent.pdb,2,compnd
5e6p,/home/op98/protein_design/dataset/PP/PP2/5e6p.ent.pdb,2,compnd
5e95,/home/op98/protein_design/dataset/PP/PP2/5e95.ent.pdb,2,compnd
5ee5,/home/op98/protein_design/dataset/PP/PP2/5ee5.ent.pdb,2,compnd
5eg3,/home/op98/protein_design/dataset/PP/PP2/5eg3.ent.pdb,2,compnd
5elu,/home/op98/protein_design/dataset/PP/PP2/5elu.ent.pdb,2,compnd
5eo9,/home/op98/protein_design/dataset/PP/PP2/5eo9.ent.pdb,2,compnd
5eql,/home/op98/protein_design/dataset/PP/PP2/5eql.ent.pdb,2,compnd
5f4e,/home/op98/protein_design/dataset/PP/PP2/5f4e.ent.pdb,2,compnd
5f5s,/home/op98/protein_design/dataset/PP/PP2/5f5s.ent.pdb,2,compnd
5fr1,/home/op98/protein_design/dataset/PP/PP2/5fr1.ent.pdb,2,compnd
5fr2,/home/op98/protein_design/dataset/PP/PP2/5fr2.ent.pdb,2,compnd
5fzt,/home/op98/protein_design/dataset/PP/PP2/5fzt.ent.pdb,2,compnd
5g15,/home/op98/protein_design/dataset/PP/PP2/5g15.ent.pdb,2,compnd
5g1x,/home/op98/protein_design/dataset/PP/PP2/5g1x.ent.pdb,2,compnd
5gjk,/home/op98/protein_design/dataset/PP/PP2/5gjk.ent.pdb,2,compnd
5glh,/home/op98/protein_design/dataset/PP/PP2/5glh.ent.pdb,2,compnd
5gpg,/home/op98/protein_design/dataset/PP/PP2/5gpg.ent.pdb,2,compnd
5gtb,/home/op98/protein_design/dataset/PP/PP2/5gtb.ent.pdb,2,compnd
5h7y,/home/op98/protein_design/dataset/PP/PP2/5h7y.ent.pdb,2,compnd
5hpk,/home/op98/protein_design/dataset/PP/PP2/5hpk.ent.pdb,2,compnd
5hps,/home/op98/protein_design/dataset/PP/PP2/5hps.ent.pdb,2,compnd
5hu3,/home/op98/protein_design/dataset/PP/PP2/5hu3.ent.pdb,2,compnd
5hvf,/home/op98/protein_design/dataset/PP/PP2/5hvf.ent.pdb,2,compnd
5ij0,/home/op98/protein_design/dataset/PP/PP2/5ij0.ent.pdb,2,compnd
5ij9,/home/op98/protein_design/dataset/PP/PP2/5ij9.ent.pdb,2,compnd
5imk,/home/op98/protein_design/dataset/PP/PP2/5imk.ent.pdb,2,compnd
5imm,/home/op98/protein_design/dataset/PP/PP2/5imm.ent.pdb,2,compnd
5imt,/home/op98/protein_design/dataset/PP/PP2/5imt.ent.pdb,2,compnd
5inb,/home/op98/protein_design/dataset/PP/PP2/5inb.ent.pdb,2,compnd
5ixd,/home/op98/protein_design/dataset/PP/PP2/5ixd.ent.pdb,2,compnd
5j56,/home/op98/protein_design/dataset/PP/PP2/5j56.ent.pdb,2,compnd
5j57,/home/op98/protein_design/dataset/PP/PP2/5j57.ent.pdb,2,compnd
5j8h,/home/op98/protein_design/dataset/PP/PP2/5j8h.ent.pdb,2,compnd
5jds,/home/op98/protein_design/dataset/PP/PP2/5jds.ent.pdb,2,compnd
5jjd,/home/op98/protein_design/dataset/PP/PP2/5jjd.ent.pdb,2,compnd
5jw7,/home/op98/protein_design/dataset/PP/PP2/5jw7.ent.pdb,2,compnd
5jw9,/home/op98/protein_design/dataset/PP/PP2/5jw9.ent.pdb,2,compnd
5k22,/home/op98/protein_design/dataset/PP/PP2/5k22.ent.pdb,2,compnd
5k8q,/home/op98/protein_design/dataset/PP/PP2/5k8q.ent.pdb,2,compnd
5kve,/home/op98/protein_design/dataset/PP/PP2/5kve.ent.pdb,2,compnd
5kxh,/home/op98/protein_design/dataset/PP/PP2/5kxh.ent.pdb,2,compnd
5ky0,/home/op98/protein_design/dataset/PP/PP2/5ky0.ent.pdb,2,compnd
5ky4,/home/op98/protein_design/dataset/PP/PP2/5ky4.ent.pdb,2,compnd
5ky5,/home/op98/protein_design/dataset/PP/PP2/5ky5.ent.pdb,2,compnd
5ky9,/home/op98/protein_design/dataset/PP/PP2/5ky9.ent.pdb,2,compnd
5l21,/home/op98/protein_design/dataset/PP/PP2/5l21.ent.pdb,2,compnd
5l8j,/home/op98/protein_design/dataset/PP/PP2/5l8j.ent.pdb,2,compnd
5lhn,/home/op98/protein_design/dataset/PP/PP2/5lhn.ent.pdb,2,compnd
5li1,/home/op98/protein_design/dataset/PP/PP2/5li1.ent.pdb,2,compnd
5lxm,/home/op98/protein_design/dataset/PP/PP2/5lxm.ent.pdb,2,compnd
5lz3,/home/op98/protein_design/dataset/PP/PP2/5lz3.ent.pdb,2,compnd
5lz6,/home/op98/protein_design/dataset/PP/PP2/5lz6.ent.pdb,2,compnd
5m2j,/home/op98/protein_design/dataset/PP/PP2/5m2j.ent.pdb,2,compnd
5m72,/home/op98/protein_design/dataset/PP/PP2/5m72.ent.pdb,2,compnd
5ma3,/home/op98/protein_design/dataset/PP/PP2/5ma3.ent.pdb,2,compnd
5ma4,/home/op98/protein_design/dataset/PP/PP2/5ma4.ent.pdb,2,compnd
5ma6,/home/op98/protein_design/dataset/PP/PP2/5ma6.ent.pdb,2,compnd
5me5,/home/op98/protein_design/dataset/PP/PP2/5me5.ent.pdb,2,compnd
5ml9,/home/op98/protein_design/dataset/PP/PP2/5ml9.ent.pdb,2,compnd
5mtj,/home/op98/protein_design/dataset/PP/PP2/5mtj.ent.pdb,2,compnd
5mtm,/home/op98/protein_design/dataset/PP/PP2/5mtm.ent.pdb,2,compnd
5mtn,/home/op98/protein_design/dataset/PP/PP2/5mtn.ent.pdb,2,compnd
5mv8,/home/op98/protein_design/dataset/PP/PP2/5mv8.ent.pdb,2,compnd
5mv9,/home/op98/protein_design/dataset/PP/PP2/5mv9.ent.pdb,2,compnd
5my6,/home/op98/protein_design/dataset/PP/PP2/5my6.ent.pdb,2,compnd
5npo,/home/op98/protein_design/dataset/PP/PP2/5npo.ent.pdb,2,compnd
5nqf,/home/op98/protein_design/dataset/PP/PP2/5nqf.ent.pdb,2,compnd
5nqg,/home/op98/protein_design/dataset/PP/PP2/5nqg.ent.pdb,2,compnd
5nus,/home/op98/protein_design/dataset/PP/PP2/5nus.ent.pdb,2,compnd
5nwm,/home/op98/protein_design/dataset/PP/PP2/5nwm.ent.pdb,2,compnd
5o2t,/home/op98/protein_design/dataset/PP/PP2/5o2t.ent.pdb,2,compnd
5o90,/home/op98/protein_design/dataset/PP/PP2/5o90.ent.pdb,2,compnd
5oaq,/home/op98/protein_design/dataset/PP/PP2/5oaq.ent.pdb,2,compnd
5oen,/home/op98/protein_design/dataset/PP/PP2/5oen.ent.pdb,2,compnd
5omn,/home/op98/protein_design/dataset/PP/PP2/5omn.ent.pdb,2,compnd
5oy9,/home/op98/protein_design/dataset/PP/PP2/5oy9.ent.pdb,2,compnd
5oyl,/home/op98/protein_design/dataset/PP/PP2/5oyl.ent.pdb,2,compnd
5szi,/home/op98/protein_design/dataset/PP/PP2/5szi.ent.pdb,2,compnd
5szj,/home/op98/protein_design/dataset/PP/PP2/5szj.ent.pdb,2,compnd
5szk,/home/op98/protein_design/dataset/PP/PP2/5szk.ent.pdb,2,compnd
5t0f,/home/op98/protein_design/dataset/PP/PP2/5t0f.ent.pdb,2,compnd
5tar,/home/op98/protein_design/dataset/PP/PP2/5tar.ent.pdb,2,compnd
5tp6,/home/op98/protein_design/dataset/PP/PP2/5tp6.ent.pdb,2,compnd
5tvq,/home/op98/protein_design/dataset/PP/PP2/5tvq.ent.pdb,2,compnd
5tzp,/home/op98/protein_design/dataset/PP/PP2/5tzp.ent.pdb,2,compnd
5u4k,/home/op98/protein_design/dataset/PP/PP2/5u4k.ent.pdb,2,compnd
5u4m,/home/op98/protein_design/dataset/PP/PP2/5u4m.ent.pdb,2,compnd
5ua4,/home/op98/protein_design/dataset/PP/PP2/5ua4.ent.pdb,2,compnd
5ufe,/home/op98/protein_design/dataset/PP/PP2/5ufe.ent.pdb,2,compnd
5uk5,/home/op98/protein_design/dataset/PP/PP2/5uk5.ent.pdb,2,compnd
5un7,/home/op98/protein_design/dataset/PP/PP2/5un7.ent.pdb,2,compnd
5uul,/home/op98/protein_design/dataset/PP/PP2/5uul.ent.pdb,2,compnd
5uwc,/home/op98/protein_design/dataset/PP/PP2/5uwc.ent.pdb,2,compnd
5uzu,/home/op98/protein_design/dataset/PP/PP2/5uzu.ent.pdb,2,compnd
5v5h,/home/op98/protein_design/dataset/PP/PP2/5v5h.ent.pdb,2,compnd
5v62,/home/op98/protein_design/dataset/PP/PP2/5v62.ent.pdb,2,compnd
5v69,/home/op98/protein_design/dataset/PP/PP2/5v69.ent.pdb,2,compnd
5v6a,/home/op98/protein_design/dataset/PP/PP2/5v6a.ent.pdb,2,compnd
5vkl,/home/op98/protein_design/dataset/PP/PP2/5vkl.ent.pdb,2,compnd
5vko,/home/op98/protein_design/dataset/PP/PP2/5vko.ent.pdb,2,compnd
5vmo,/home/op98/protein_design/dataset/PP/PP2/5vmo.ent.pdb,2,compnd
5vwy,/home/op98/protein_design/dataset/PP/PP2/5vwy.ent.pdb,2,compnd
5vz4,/home/op98/protein_design/dataset/PP/PP2/5vz4.ent.pdb,2,compnd
5vzm,/home/op98/protein_design/dataset/PP/PP2/5vzm.ent.pdb,2,compnd
5w89,/home/op98/protein_design/dataset/PP/PP2/5w89.ent.pdb,2,compnd
5wgg,/home/op98/protein_design/dataset/PP/PP2/5wgg.ent.pdb,2,compnd
5wos,/home/op98/protein_design/dataset/PP/PP2/5wos.ent.pdb,2,compnd
5wpa,/home/op98/protein_design/dataset/PP/PP2/5wpa.ent.pdb,2,compnd
5wrv,/home/op98/protein_design/dataset/PP/PP2/5wrv.ent.pdb,2,compnd
5wuj,/home/op98/protein_design/dataset/PP/PP2/5wuj.ent.pdb,2,compnd
5xbf,/home/op98/protein_design/dataset/PP/PP2/5xbf.ent.pdb,2,compnd
5xco,/home/op98/protein_design/dataset/PP/PP2/5xco.ent.pdb,2,compnd
5xeq,/home/op98/protein_design/dataset/PP/PP2/5xeq.ent.pdb,2,compnd
5xiu,/home/op98/protein_design/dataset/PP/PP2/5xiu.ent.pdb,2,compnd
5xln,/home/op98/protein_design/dataset/PP/PP2/5xln.ent.pdb,2,compnd
5xoc,/home/op98/protein_design/dataset/PP/PP2/5xoc.ent.pdb,2,compnd
5xod,/home/op98/protein_design/dataset/PP/PP2/5xod.ent.pdb,2,compnd
5xv8,/home/op98/protein_design/dataset/PP/PP2/5xv8.ent.pdb,2,compnd
5yi8,/home/op98/protein_design/dataset/PP/PP2/5yi8.ent.pdb,2,compnd
5yip,/home/op98/protein_design/dataset/PP/PP2/5yip.ent.pdb,2,compnd
5yqz,/home/op98/protein_design/dataset/PP/PP2/5yqz.ent.pdb,2,compnd
5yr0,/home/op98/protein_design/dataset/PP/PP2/5yr0.ent.pdb,2,compnd
5ywr,/home/op98/protein_design/dataset/PP/PP2/5ywr.ent.pdb,2,compnd
5z2w,/home/op98/protein_design/dataset/PP/PP2/5z2w.ent.pdb,2,compnd
5zau,/home/op98/protein_design/dataset/PP/PP2/5zau.ent.pdb,2,compnd
6aaf,/home/op98/protein_design/dataset/PP/PP2/6aaf.ent.pdb,2,compnd
6akm,/home/op98/protein_design/dataset/PP/PP2/6akm.ent.pdb,2,compnd
6amb,/home/op98/protein_design/dataset/PP/PP2/6amb.ent.pdb,2,compnd
6arq,/home/op98/protein_design/dataset/PP/PP2/6arq.ent.pdb,2,compnd
6aw2,/home/op98/protein_design/dataset/PP/PP2/6aw2.ent.pdb,2,compnd
6azp,/home/op98/protein_design/dataset/PP/PP2/6azp.ent.pdb,2,compnd
6ba6,/home/op98/protein_design/dataset/PP/PP2/6ba6.ent.pdb,2,compnd
6bmt,/home/op98/protein_design/dataset/PP/PP2/6bmt.ent.pdb,2,compnd
6bw9,/home/op98/protein_design/dataset/PP/PP2/6bw9.ent.pdb,2,compnd
6cbp,/home/op98/protein_design/dataset/PP/PP2/6cbp.ent.pdb,2,compnd
6ch3,/home/op98/protein_design/dataset/PP/PP2/6ch3.ent.pdb,2,compnd
6d13,/home/op98/protein_design/dataset/PP/PP2/6d13.ent.pdb,2,compnd
6d4p,/home/op98/protein_design/dataset/PP/PP2/6d4p.ent.pdb,2,compnd
6dgf,/home/op98/protein_design/dataset/PP/PP2/6dgf.ent.pdb,2,compnd
6dsl,/home/op98/protein_design/dataset/PP/PP2/6dsl.ent.pdb,2,compnd
6e3i,/home/op98/protein_design/dataset/PP/PP2/6e3i.ent.pdb,2,compnd
6e3j,/home/op98/protein_design/dataset/PP/PP2/6e3j.ent.pdb,2,compnd
6eg0,/home/op98/protein_design/dataset/PP/PP2/6eg0.ent.pdb,2,compnd
6er6,/home/op98/protein_design/dataset/PP/PP2/6er6.ent.pdb,2,compnd
6f0f,/home/op98/protein_design/dataset/PP/PP2/6f0f.ent.pdb,2,compnd
6f2g,/home/op98/protein_design/dataset/PP/PP2/6f2g.ent.pdb,2,compnd
6f9s,/home/op98/protein_design/dataset/PP/PP2/6f9s.ent.pdb,2,compnd
6fbx,/home/op98/protein_design/dataset/PP/PP2/6fbx.ent.pdb,2,compnd
6fc3,/home/op98/protein_design/dataset/PP/PP2/6fc3.ent.pdb,2,compnd
6ff3,/home/op98/protein_design/dataset/PP/PP2/6ff3.ent.pdb,2,compnd
6fg8,/home/op98/protein_design/dataset/PP/PP2/6fg8.ent.pdb,2,compnd
6fp7,/home/op98/protein_design/dataset/PP/PP2/6fp7.ent.pdb,2,compnd
6fub,/home/op98/protein_design/dataset/PP/PP2/6fub.ent.pdb,2,compnd
6fud,/home/op98/protein_design/dataset/PP/PP2/6fud.ent.pdb,2,compnd
6fuz,/home/op98/protein_design/dataset/PP/PP2/6fuz.ent.pdb,2,compnd
6fv0,/home/op98/protein_design/dataset/PP/PP2/6fv0.ent.pdb,2,compnd
6g04,/home/op98/protein_design/dataset/PP/PP2/6g04.ent.pdb,2,compnd
6gbg,/home/op98/protein_design/dataset/PP/PP2/6gbg.ent.pdb,2,compnd
6gd5,/home/op98/protein_design/dataset/PP/PP2/6gd5.ent.pdb,2,compnd
6gho,/home/op98/protein_design/dataset/PP/PP2/6gho.ent.pdb,2,compnd
6gum,/home/op98/protein_design/dataset/PP/PP2/6gum.ent.pdb,2,compnd
6gvk,/home/op98/protein_design/dataset/PP/PP2/6gvk.ent.pdb,2,compnd
6gvl,/home/op98/protein_design/dataset/PP/PP2/6gvl.ent.pdb,2,compnd
6h16,/home/op98/protein_design/dataset/PP/PP2/6h16.ent.pdb,2,compnd
6h46,/home/op98/protein_design/dataset/PP/PP2/6h46.ent.pdb,2,compnd
6h47,/home/op98/protein_design/dataset/PP/PP2/6h47.ent.pdb,2,compnd
6h9n,/home/op98/protein_design/dataset/PP/PP2/6h9n.ent.pdb,2,compnd
6har,/home/op98/protein_design/dataset/PP/PP2/6har.ent.pdb,2,compnd
6her,/home/op98/protein_design/dataset/PP/PP2/6her.ent.pdb,2,compnd
6hul,/home/op98/protein_design/dataset/PP/PP2/6hul.ent.pdb,2,compnd
6i2m,/home/op98/protein_design/dataset/PP/PP2/6i2m.ent.pdb,2,compnd
6i3f,/home/op98/protein_design/dataset/PP/PP2/6i3f.ent.pdb,2,compnd
6idx,/home/op98/protein_design/dataset/PP/PP2/6idx.ent.pdb,2,compnd
6ihb,/home/op98/protein_design/dataset/PP/PP2/6ihb.ent.pdb,2,compnd
6im9,/home/op98/protein_design/dataset/PP/PP2/6im9.ent.pdb,2,compnd
6imf,/home/op98/protein_design/dataset/PP/PP2/6imf.ent.pdb,2,compnd
6ird,/home/op98/protein_design/dataset/PP/PP2/6ird.ent.pdb,2,compnd
6ire,/home/op98/protein_design/dataset/PP/PP2/6ire.ent.pdb,2,compnd
6isc,/home/op98/protein_design/dataset/PP/PP2/6isc.ent.pdb,2,compnd
6iu7,/home/op98/protein_design/dataset/PP/PP2/6iu7.ent.pdb,2,compnd
6iua,/home/op98/protein_design/dataset/PP/PP2/6iua.ent.pdb,2,compnd
6ivu,/home/op98/protein_design/dataset/PP/PP2/6ivu.ent.pdb,2,compnd
6iw8,/home/op98/protein_design/dataset/PP/PP2/6iw8.ent.pdb,2,compnd
6iwa,/home/op98/protein_design/dataset/PP/PP2/6iwa.ent.pdb,2,compnd
6iwd,/home/op98/protein_design/dataset/PP/PP2/6iwd.ent.pdb,2,compnd
6j4o,/home/op98/protein_design/dataset/PP/PP2/6j4o.ent.pdb,2,compnd
6j4s,/home/op98/protein_design/dataset/PP/PP2/6j4s.ent.pdb,2,compnd
6jb2,/home/op98/protein_design/dataset/PP/PP2/6jb2.ent.pdb,2,compnd
6jb8,/home/op98/protein_design/dataset/PP/PP2/6jb8.ent.pdb,2,compnd
6jcs,/home/op98/protein_design/dataset/PP/PP2/6jcs.ent.pdb,2,compnd
6jjw,/home/op98/protein_design/dataset/PP/PP2/6jjw.ent.pdb,2,compnd
6jwj,/home/op98/protein_design/dataset/PP/PP2/6jwj.ent.pdb,2,compnd
6k06,/home/op98/protein_design/dataset/PP/PP2/6k06.ent.pdb,2,compnd
6kbm,/home/op98/protein_design/dataset/PP/PP2/6kbm.ent.pdb,2,compnd
6kbr,/home/op98/protein_design/dataset/PP/PP2/6kbr.ent.pdb,2,compnd
6m7l,/home/op98/protein_design/dataset/PP/PP2/6m7l.ent.pdb,2,compnd
6mav,/home/op98/protein_design/dataset/PP/PP2/6mav.ent.pdb,2,compnd
6mba,/home/op98/protein_design/dataset/PP/PP2/6mba.ent.pdb,2,compnd
6mc9,/home/op98/protein_design/dataset/PP/PP2/6mc9.ent.pdb,2,compnd
6mud,/home/op98/protein_design/dataset/PP/PP2/6mud.ent.pdb,2,compnd
6n85,/home/op98/protein_design/dataset/PP/PP2/6n85.ent.pdb,2,compnd
6n9d,/home/op98/protein_design/dataset/PP/PP2/6n9d.ent.pdb,2,compnd
6ne1,/home/op98/protein_design/dataset/PP/PP2/6ne1.ent.pdb,2,compnd
6ne2,/home/op98/protein_design/dataset/PP/PP2/6ne2.ent.pdb,2,compnd
6ne4,/home/op98/protein_design/dataset/PP/PP2/6ne4.ent.pdb,2,compnd
6on9,/home/op98/protein_design/dataset/PP/PP2/6on9.ent.pdb,2,compnd
6oqj,/home/op98/protein_design/dataset/PP/PP2/6oqj.ent.pdb,2,compnd
6oqk,/home/op98/protein_design/dataset/PP/PP2/6oqk.ent.pdb,2,compnd
6osw,/home/op98/protein_design/dataset/PP/PP2/6osw.ent.pdb,2,compnd
6ov2,/home/op98/protein_design/dataset/PP/PP2/6ov2.ent.pdb,2,compnd
6pnp,/home/op98/protein_design/dataset/PP/PP2/6pnp.ent.pdb,2,compnd
6pnq,/home/op98/protein_design/dataset/PP/PP2/6pnq.ent.pdb,2,compnd
6qb3,/home/op98/protein_design/dataset/PP/PP2/6qb3.ent.pdb,2,compnd
6r2g,/home/op98/protein_design/dataset/PP/PP2/6r2g.ent.pdb,2,compnd
6umt,/home/op98/protein_design/dataset/PP/PP2/6umt.ent.pdb,2,compnd
1avz,/home/op98/protein_design/dataset/PP/PP2/1avz.ent.pdb,3,compnd
1cn4,/home/op98/protein_design/dataset/PP/PP2/1cn4.ent.pdb,3,compnd
1e4k,/home/op98/protein_design/dataset/PP/PP2/1e4k.ent.pdb,3,compnd
1eer,/home/op98/protein_design/dataset/PP/PP2/1eer.ent.pdb,3,compnd
1ewy,/home/op98/protein_design/dataset/PP/PP2/1ewy.ent.pdb,3,compnd
1gcq,/home/op98/protein_design/dataset/PP/PP2/1gcq.ent.pdb,3,compnd
1i4d,/home/op98/protein_design/dataset/PP/PP2/1i4d.ent.pdb,3,compnd
1nm5,/home/op98/protein_design/dataset/PP/PP2/1nm5.ent.pdb,3,compnd
1nvu,/home/op98/protein_design/dataset/PP/PP2/1nvu.ent.pdb,3,compnd
1oyv,/home/op98/protein_design/dataset/PP/PP2/1oyv.ent.pdb,3,compnd
1sg1,/home/op98/protein_design/dataset/PP/PP2/1sg1.ent.pdb,3,compnd
1u7f,/home/op98/protein_design/dataset/PP/PP2/1u7f.ent.pdb,3,compnd
1u7v,/home/op98/protein_design/dataset/PP/PP2/1u7v.ent.pdb,3,compnd
1vsq,/home/op98/protein_design/dataset/PP/PP2/1vsq.ent.pdb,3,compnd
1yk0,/home/op98/protein_design/dataset/PP/PP2/1yk0.ent.pdb,3,compnd
1yk1,/home/op98/protein_design/dataset/PP/PP2/1yk1.ent.pdb,3,compnd
1zmy,/home/op98/protein_design/dataset/PP/PP2/1zmy.ent.pdb,3,compnd
2cjs,/home/op98/protein_design/dataset/PP/PP2/2cjs.ent.pdb,3,compnd
2ibf,/home/op98/protein_design/dataset/PP/PP2/2ibf.ent.pdb,3,compnd
2jzn,/home/op98/protein_design/dataset/PP/PP2/2jzn.ent.pdb,3,compnd
2kde,/home/op98/protein_design/dataset/PP/PP2/2kde.ent.pdb,3,compnd
2kyg,/home/op98/protein_design/dataset/PP/PP2/2kyg.ent.pdb,3,compnd
2lnk,/home/op98/protein_design/dataset/PP/PP2/2lnk.ent.pdb,3,compnd
2lvp,/home/op98/protein_design/dataset/PP/PP2/2lvp.ent.pdb,3,compnd
2lvq,/home/op98/protein_design/dataset/PP/PP2/2lvq.ent.pdb,3,compnd
2odg,/home/op98/protein_design/dataset/PP/PP2/2odg.ent.pdb,3,compnd
